lambda,dlambda,pe,espring
1.643148e-10,1.945987e-12,-3.189708e+01,3.879062e-02
1.662700e-10,1.964463e-12,-3.189704e+01,3.880585e-02
1.682438e-10,1.983071e-12,-3.189700e+01,3.881971e-02
1.702362e-10,2.001809e-12,-3.189697e+01,3.883088e-02
1.722474e-10,2.020680e-12,-3.189693e+01,3.883904e-02
1.742776e-10,2.039683e-12,-3.189691e+01,3.884587e-02
1.763268e-10,2.058820e-12,-3.189688e+01,3.885073e-02
1.783953e-10,2.078091e-12,-3.189686e+01,3.885644e-02
1.804831e-10,2.097496e-12,-3.189683e+01,3.886019e-02
1.825903e-10,2.117037e-12,-3.189681e+01,3.886600e-02
1.847172e-10,2.136713e-12,-3.189678e+01,3.887094e-02
1.868638e-10,2.156526e-12,-3.189676e+01,3.887273e-02
1.890303e-10,2.176476e-12,-3.189674e+01,3.887443e-02
1.912168e-10,2.196563e-12,-3.189671e+01,3.887640e-02
1.934234e-10,2.216789e-12,-3.189669e+01,3.887738e-02
1.956504e-10,2.237154e-12,-3.189666e+01,3.887967e-02
1.978978e-10,2.257658e-12,-3.189664e+01,3.888215e-02
2.001658e-10,2.278303e-12,-3.189661e+01,3.888464e-02
2.024544e-10,2.299088e-12,-3.189657e+01,3.888712e-02
2.047640e-10,2.320015e-12,-3.189654e+01,3.889420e-02
2.070945e-10,2.341084e-12,-3.189652e+01,3.889870e-02
2.094462e-10,2.362296e-12,-3.189649e+01,3.890189e-02
2.118192e-10,2.383651e-12,-3.189647e+01,3.890772e-02
2.142136e-10,2.405150e-12,-3.189645e+01,3.891348e-02
2.166295e-10,2.426794e-12,-3.189643e+01,3.892154e-02
2.190672e-10,2.448583e-12,-3.189642e+01,3.892966e-02
2.215267e-10,2.470518e-12,-3.189640e+01,3.893337e-02
2.240083e-10,2.492600e-12,-3.189639e+01,3.893757e-02
2.265120e-10,2.514829e-12,-3.189637e+01,3.894412e-02
2.290380e-10,2.537206e-12,-3.189635e+01,3.895057e-02
2.315864e-10,2.559731e-12,-3.189634e+01,3.895656e-02
2.341575e-10,2.582406e-12,-3.189633e+01,3.896222e-02
2.367513e-10,2.605230e-12,-3.189632e+01,3.896648e-02
2.393680e-10,2.628205e-12,-3.189632e+01,3.896894e-02
2.420078e-10,2.651331e-12,-3.189632e+01,3.896903e-02
2.446707e-10,2.674609e-12,-3.189633e+01,3.896703e-02
2.473570e-10,2.698039e-12,-3.189634e+01,3.896078e-02
2.500668e-10,2.721623e-12,-3.189634e+01,3.895373e-02
2.528003e-10,2.745360e-12,-3.189635e+01,3.894505e-02
2.555576e-10,2.769252e-12,-3.189636e+01,3.893689e-02
2.583389e-10,2.793298e-12,-3.189638e+01,3.892608e-02
2.611443e-10,2.817501e-12,-3.189639e+01,3.891530e-02
2.639739e-10,2.841860e-12,-3.189640e+01,3.890547e-02
2.668280e-10,2.866376e-12,-3.189640e+01,3.889989e-02
2.697067e-10,2.891050e-12,-3.189641e+01,3.889188e-02
2.726102e-10,2.915883e-12,-3.189642e+01,3.888439e-02
2.755386e-10,2.940874e-12,-3.189642e+01,3.887649e-02
2.784920e-10,2.966026e-12,-3.189642e+01,3.887006e-02
2.814707e-10,2.991337e-12,-3.189641e+01,3.886384e-02
2.844747e-10,3.016810e-12,-3.189641e+01,3.885844e-02
2.875043e-10,3.042445e-12,-3.189640e+01,3.885296e-02
2.905597e-10,3.068242e-12,-3.189640e+01,3.884657e-02
2.936409e-10,3.094203e-12,-3.189639e+01,3.884102e-02
2.967481e-10,3.120327e-12,-3.189638e+01,3.883766e-02
2.998816e-10,3.146616e-12,-3.189637e+01,3.883378e-02
3.030414e-10,3.173070e-12,-3.189636e+01,3.883164e-02
3.062278e-10,3.199690e-12,-3.189635e+01,3.883083e-02
3.094408e-10,3.226477e-12,-3.189634e+01,3.883064e-02
3.126808e-10,3.253430e-12,-3.189633e+01,3.883123e-02
3.159478e-10,3.280552e-12,-3.189631e+01,3.882966e-02
3.192419e-10,3.307843e-12,-3.189628e+01,3.883170e-02
3.225635e-10,3.335303e-12,-3.189626e+01,3.883655e-02
3.259126e-10,3.362933e-12,-3.189624e+01,3.884151e-02
3.292894e-10,3.390733e-12,-3.189623e+01,3.884351e-02
3.326941e-10,3.418706e-12,-3.189623e+01,3.884636e-02
3.361269e-10,3.446850e-12,-3.189621e+01,3.884343e-02
3.395879e-10,3.475167e-12,-3.189620e+01,3.884195e-02
3.430773e-10,3.503658e-12,-3.189619e+01,3.884240e-02
3.465953e-10,3.532323e-12,-3.189618e+01,3.884443e-02
3.501420e-10,3.561162e-12,-3.189618e+01,3.884535e-02
3.537176e-10,3.590178e-12,-3.189618e+01,3.884466e-02
3.573224e-10,3.619370e-12,-3.189618e+01,3.883826e-02
3.609564e-10,3.648739e-12,-3.189618e+01,3.883623e-02
3.646199e-10,3.678285e-12,-3.189619e+01,3.883279e-02
3.683131e-10,3.708011e-12,-3.189619e+01,3.883243e-02
3.720360e-10,3.737915e-12,-3.189620e+01,3.883363e-02
3.757890e-10,3.767999e-12,-3.189621e+01,3.883516e-02
3.795721e-10,3.798264e-12,-3.189622e+01,3.883394e-02
3.833856e-10,3.828710e-12,-3.189624e+01,3.883469e-02
3.872296e-10,3.859339e-12,-3.189626e+01,3.883551e-02
3.911043e-10,3.890150e-12,-3.189628e+01,3.883420e-02
3.950099e-10,3.921144e-12,-3.189630e+01,3.882705e-02
3.989466e-10,3.952323e-12,-3.189633e+01,3.882266e-02
4.029146e-10,3.983687e-12,-3.189636e+01,3.881601e-02
4.069141e-10,4.015236e-12,-3.189640e+01,3.880469e-02
4.109452e-10,4.046972e-12,-3.189643e+01,3.879198e-02
4.150081e-10,4.078895e-12,-3.189647e+01,3.877964e-02
4.191030e-10,4.111005e-12,-3.189652e+01,3.876672e-02
4.232302e-10,4.143305e-12,-3.189657e+01,3.875216e-02
4.273897e-10,4.175793e-12,-3.189661e+01,3.873584e-02
4.315818e-10,4.208472e-12,-3.189666e+01,3.872158e-02
4.358067e-10,4.241341e-12,-3.189671e+01,3.870438e-02
4.400646e-10,4.274402e-12,-3.189675e+01,3.868417e-02
4.443556e-10,4.307655e-12,-3.189680e+01,3.866641e-02
4.486799e-10,4.341101e-12,-3.189686e+01,3.865095e-02
4.530378e-10,4.374741e-12,-3.189691e+01,3.863605e-02
4.574295e-10,4.408575e-12,-3.189696e+01,3.862134e-02
4.618550e-10,4.442604e-12,-3.189700e+01,3.860796e-02
4.663147e-10,4.476829e-12,-3.189705e+01,3.859453e-02
4.708088e-10,4.511251e-12,-3.189710e+01,3.857830e-02
4.753373e-10,4.545871e-12,-3.189715e+01,3.856232e-02
4.799006e-10,4.580688e-12,-3.189720e+01,3.854838e-02
4.844988e-10,4.615705e-12,-3.189725e+01,3.853461e-02
4.891321e-10,4.650921e-12,-3.189729e+01,3.852107e-02
4.938007e-10,4.686337e-12,-3.189733e+01,3.850927e-02
4.985048e-10,4.721955e-12,-3.189736e+01,3.849589e-02
5.032446e-10,4.757775e-12,-3.189739e+01,3.848533e-02
5.080204e-10,4.793797e-12,-3.189741e+01,3.847990e-02
5.128323e-10,4.830023e-12,-3.189744e+01,3.847278e-02
5.176805e-10,4.866453e-12,-3.189746e+01,3.846735e-02
5.225653e-10,4.903087e-12,-3.189749e+01,3.846238e-02
5.274868e-10,4.939928e-12,-3.189750e+01,3.845412e-02
5.324452e-10,4.976975e-12,-3.189752e+01,3.844750e-02
5.374408e-10,5.014229e-12,-3.189753e+01,3.843989e-02
5.424737e-10,5.051692e-12,-3.189753e+01,3.843419e-02
5.475442e-10,5.089363e-12,-3.189754e+01,3.843060e-02
5.526525e-10,5.127243e-12,-3.189754e+01,3.842630e-02
5.577988e-10,5.165334e-12,-3.189754e+01,3.842153e-02
5.629833e-10,5.203636e-12,-3.189754e+01,3.841815e-02
5.682061e-10,5.242150e-12,-3.189754e+01,3.841403e-02
5.734676e-10,5.280876e-12,-3.189753e+01,3.841167e-02
5.787680e-10,5.319816e-12,-3.189752e+01,3.841252e-02
5.841073e-10,5.358970e-12,-3.189751e+01,3.841427e-02
5.894860e-10,5.398338e-12,-3.189750e+01,3.841872e-02
5.949041e-10,5.437923e-12,-3.189748e+01,3.842140e-02
6.003619e-10,5.477724e-12,-3.189747e+01,3.842474e-02
6.058596e-10,5.517742e-12,-3.189745e+01,3.842699e-02
6.113975e-10,5.557979e-12,-3.189743e+01,3.842983e-02
6.169756e-10,5.598434e-12,-3.189740e+01,3.843394e-02
6.225944e-10,5.639109e-12,-3.189738e+01,3.843787e-02
6.282539e-10,5.680004e-12,-3.189735e+01,3.844236e-02
6.339545e-10,5.721120e-12,-3.189732e+01,3.844997e-02
6.396962e-10,5.762459e-12,-3.189729e+01,3.845841e-02
6.454795e-10,5.804020e-12,-3.189726e+01,3.846835e-02
6.513044e-10,5.845805e-12,-3.189724e+01,3.847985e-02
6.571711e-10,5.887814e-12,-3.189721e+01,3.849259e-02
6.630801e-10,5.930048e-12,-3.189719e+01,3.850513e-02
6.690313e-10,5.972508e-12,-3.189717e+01,3.851635e-02
6.750252e-10,6.015195e-12,-3.189714e+01,3.852953e-02
6.810618e-10,6.058110e-12,-3.189712e+01,3.854041e-02
6.871414e-10,6.101252e-12,-3.189710e+01,3.855409e-02
6.932644e-10,6.144624e-12,-3.189708e+01,3.856877e-02
6.994308e-10,6.188226e-12,-3.189707e+01,3.858011e-02
7.056409e-10,6.232059e-12,-3.189705e+01,3.859130e-02
7.118950e-10,6.276123e-12,-3.189704e+01,3.860499e-02
7.181932e-10,6.320420e-12,-3.189704e+01,3.861846e-02
7.245359e-10,6.364949e-12,-3.189702e+01,3.863050e-02
7.309232e-10,6.409713e-12,-3.189702e+01,3.864485e-02
7.373554e-10,6.454712e-12,-3.189702e+01,3.865735e-02
7.438327e-10,6.499946e-12,-3.189701e+01,3.866581e-02
7.503554e-10,6.545416e-12,-3.189701e+01,3.867518e-02
7.569236e-10,6.591124e-12,-3.189701e+01,3.868191e-02
7.635377e-10,6.637070e-12,-3.189701e+01,3.868745e-02
7.701978e-10,6.683254e-12,-3.189701e+01,3.869503e-02
7.769043e-10,6.729679e-12,-3.189702e+01,3.869917e-02
7.836573e-10,6.776343e-12,-3.189703e+01,3.870667e-02
7.904570e-10,6.823250e-12,-3.189704e+01,3.871231e-02
7.973038e-10,6.870398e-12,-3.189706e+01,3.871603e-02
8.041979e-10,6.917789e-12,-3.189707e+01,3.872021e-02
8.111395e-10,6.965424e-12,-3.189708e+01,3.872968e-02
8.181288e-10,7.013304e-12,-3.189709e+01,3.874326e-02
8.251662e-10,7.061429e-12,-3.189710e+01,3.875520e-02
8.322518e-10,7.109800e-12,-3.189711e+01,3.877000e-02
8.393859e-10,7.158418e-12,-3.189714e+01,3.878194e-02
8.465687e-10,7.207285e-12,-3.189716e+01,3.879176e-02
8.538005e-10,7.256400e-12,-3.189719e+01,3.880366e-02
8.610816e-10,7.305765e-12,-3.189721e+01,3.881318e-02
8.684121e-10,7.355380e-12,-3.189724e+01,3.882369e-02
8.757924e-10,7.405246e-12,-3.189727e+01,3.883395e-02
8.832227e-10,7.455365e-12,-3.189729e+01,3.884175e-02
8.907032e-10,7.505736e-12,-3.189732e+01,3.884831e-02
8.982343e-10,7.556361e-12,-3.189734e+01,3.885339e-02
9.058161e-10,7.607241e-12,-3.189737e+01,3.885945e-02
9.134488e-10,7.658377e-12,-3.189739e+01,3.886461e-02
9.211329e-10,7.709768e-12,-3.189742e+01,3.886686e-02
9.288685e-10,7.761417e-12,-3.189743e+01,3.886884e-02
9.366558e-10,7.813324e-12,-3.189744e+01,3.887433e-02
9.444952e-10,7.865490e-12,-3.189745e+01,3.887833e-02
9.523869e-10,7.917915e-12,-3.189746e+01,3.887942e-02
9.603311e-10,7.970601e-12,-3.189747e+01,3.888104e-02
9.683282e-10,8.023549e-12,-3.189748e+01,3.888276e-02
9.763783e-10,8.076759e-12,-3.189748e+01,3.888475e-02
9.844818e-10,8.130231e-12,-3.189748e+01,3.888749e-02
9.926389e-10,8.183968e-12,-3.189747e+01,3.889015e-02
1.000850e-09,8.237970e-12,-3.189746e+01,3.889337e-02
1.009115e-09,8.292237e-12,-3.189744e+01,3.889838e-02
1.017434e-09,8.346771e-12,-3.189743e+01,3.890444e-02
1.025809e-09,8.401573e-12,-3.189740e+01,3.890900e-02
1.034238e-09,8.456642e-12,-3.189738e+01,3.891565e-02
1.042722e-09,8.511981e-12,-3.189735e+01,3.892200e-02
1.051262e-09,8.567590e-12,-3.189732e+01,3.892725e-02
1.059857e-09,8.623470e-12,-3.189729e+01,3.893416e-02
1.068509e-09,8.679621e-12,-3.189725e+01,3.894084e-02
1.077216e-09,8.736045e-12,-3.189721e+01,3.894724e-02
1.085981e-09,8.792743e-12,-3.189717e+01,3.895556e-02
1.094802e-09,8.849715e-12,-3.189713e+01,3.895970e-02
1.103680e-09,8.906962e-12,-3.189708e+01,3.896442e-02
1.112616e-09,8.964486e-12,-3.189704e+01,3.896909e-02
1.121609e-09,9.022286e-12,-3.189699e+01,3.897299e-02
1.130661e-09,9.080364e-12,-3.189693e+01,3.897887e-02
1.139770e-09,9.138721e-12,-3.189688e+01,3.898530e-02
1.148938e-09,9.197358e-12,-3.189683e+01,3.899249e-02
1.158165e-09,9.256275e-12,-3.189677e+01,3.900398e-02
1.167451e-09,9.315474e-12,-3.189672e+01,3.901731e-02
1.176796e-09,9.374955e-12,-3.189666e+01,3.903174e-02
1.186201e-09,9.434719e-12,-3.189660e+01,3.904748e-02
1.195666e-09,9.494767e-12,-3.189654e+01,3.906298e-02
1.205191e-09,9.555100e-12,-3.189648e+01,3.907984e-02
1.214776e-09,9.615719e-12,-3.189642e+01,3.909750e-02
1.224422e-09,9.676625e-12,-3.189636e+01,3.911810e-02
1.234129e-09,9.737818e-12,-3.189630e+01,3.913768e-02
1.243898e-09,9.799300e-12,-3.189624e+01,3.915930e-02
1.253728e-09,9.861071e-12,-3.189618e+01,3.917700e-02
1.263620e-09,9.923133e-12,-3.189612e+01,3.919848e-02
1.273574e-09,9.985486e-12,-3.189606e+01,3.922213e-02
1.283591e-09,1.004813e-11,-3.189601e+01,3.924838e-02
1.293671e-09,1.011107e-11,-3.189596e+01,3.927223e-02
1.303813e-09,1.017430e-11,-3.189591e+01,3.929856e-02
1.314019e-09,1.023783e-11,-3.189587e+01,3.932349e-02
1.324289e-09,1.030165e-11,-3.189583e+01,3.934413e-02
1.334623e-09,1.036577e-11,-3.189580e+01,3.936579e-02
1.345021e-09,1.043019e-11,-3.189578e+01,3.938404e-02
1.355483e-09,1.049490e-11,-3.189576e+01,3.940098e-02
1.366011e-09,1.055991e-11,-3.189575e+01,3.941824e-02
1.376603e-09,1.062523e-11,-3.189574e+01,3.943575e-02
1.387261e-09,1.069085e-11,-3.189573e+01,3.945589e-02
1.397985e-09,1.075676e-11,-3.189573e+01,3.947544e-02
1.408775e-09,1.082298e-11,-3.189574e+01,3.949325e-02
1.419631e-09,1.088951e-11,-3.189575e+01,3.951075e-02
1.430554e-09,1.095634e-11,-3.189576e+01,3.952457e-02
1.441544e-09,1.102347e-11,-3.189578e+01,3.953867e-02
1.452601e-09,1.109092e-11,-3.189580e+01,3.955297e-02
1.463726e-09,1.115867e-11,-3.189582e+01,3.956852e-02
1.474918e-09,1.122673e-11,-3.189584e+01,3.958235e-02
1.486179e-09,1.129509e-11,-3.189587e+01,3.959378e-02
1.497509e-09,1.136377e-11,-3.189590e+01,3.960745e-02
1.508907e-09,1.143276e-11,-3.189595e+01,3.962020e-02
1.520374e-09,1.150206e-11,-3.189600e+01,3.962625e-02
1.531911e-09,1.157168e-11,-3.189604e+01,3.963417e-02
1.543518e-09,1.164161e-11,-3.189609e+01,3.964274e-02
1.555195e-09,1.171185e-11,-3.189614e+01,3.965328e-02
1.566942e-09,1.178241e-11,-3.189619e+01,3.966567e-02
1.578759e-09,1.185329e-11,-3.189623e+01,3.967562e-02
1.590648e-09,1.192448e-11,-3.189628e+01,3.968541e-02
1.602609e-09,1.199600e-11,-3.189632e+01,3.969311e-02
1.614640e-09,1.206783e-11,-3.189636e+01,3.970258e-02
1.626744e-09,1.213998e-11,-3.189640e+01,3.970960e-02
1.638920e-09,1.221246e-11,-3.189644e+01,3.971747e-02
1.651169e-09,1.228526e-11,-3.189648e+01,3.972899e-02
1.663491e-09,1.235838e-11,-3.189652e+01,3.973837e-02
1.675886e-09,1.243182e-11,-3.189656e+01,3.974786e-02
1.688355e-09,1.250560e-11,-3.189660e+01,3.975439e-02
1.700897e-09,1.257969e-11,-3.189664e+01,3.976403e-02
1.713514e-09,1.265412e-11,-3.189668e+01,3.977381e-02
1.726206e-09,1.272887e-11,-3.189673e+01,3.978544e-02
1.738972e-09,1.280395e-11,-3.189677e+01,3.979383e-02
1.751814e-09,1.287937e-11,-3.189681e+01,3.980018e-02
1.764731e-09,1.295511e-11,-3.189684e+01,3.980744e-02
1.777724e-09,1.303119e-11,-3.189687e+01,3.981360e-02
1.790794e-09,1.310760e-11,-3.189690e+01,3.982419e-02
1.803939e-09,1.318434e-11,-3.189692e+01,3.983556e-02
1.817162e-09,1.326142e-11,-3.189695e+01,3.984631e-02
1.830462e-09,1.333883e-11,-3.189696e+01,3.985694e-02
1.843840e-09,1.341658e-11,-3.189698e+01,3.986746e-02
1.857296e-09,1.349467e-11,-3.189700e+01,3.987828e-02
1.870830e-09,1.357310e-11,-3.189701e+01,3.988915e-02
1.884442e-09,1.365186e-11,-3.189701e+01,3.989838e-02
1.898133e-09,1.373097e-11,-3.189702e+01,3.990595e-02
1.911904e-09,1.381042e-11,-3.189702e+01,3.991467e-02
1.925754e-09,1.389021e-11,-3.189702e+01,3.991707e-02
1.939685e-09,1.397035e-11,-3.189703e+01,3.991798e-02
1.953695e-09,1.405083e-11,-3.189703e+01,3.991919e-02
1.967786e-09,1.413165e-11,-3.189703e+01,3.992248e-02
1.981959e-09,1.421282e-11,-3.189702e+01,3.992576e-02
1.996212e-09,1.429434e-11,-3.189701e+01,3.992932e-02
2.010547e-09,1.437621e-11,-3.189700e+01,3.993104e-02
2.024965e-09,1.445843e-11,-3.189698e+01,3.993621e-02
2.039464e-09,1.454100e-11,-3.189696e+01,3.994037e-02
2.054047e-09,1.462392e-11,-3.189695e+01,3.994543e-02
2.068712e-09,1.470719e-11,-3.189694e+01,3.994597e-02
2.083461e-09,1.479082e-11,-3.189692e+01,3.994576e-02
2.098294e-09,1.487480e-11,-3.189690e+01,3.994837e-02
2.113211e-09,1.495913e-11,-3.189688e+01,3.995605e-02
2.128212e-09,1.504382e-11,-3.189686e+01,3.995859e-02
2.143299e-09,1.512887e-11,-3.189683e+01,3.996222e-02
2.158470e-09,1.521428e-11,-3.189680e+01,3.997103e-02
2.173727e-09,1.530005e-11,-3.189677e+01,3.998158e-02
2.189071e-09,1.538617e-11,-3.189674e+01,3.999112e-02
2.204500e-09,1.547266e-11,-3.189671e+01,3.999943e-02
2.220016e-09,1.555951e-11,-3.189668e+01,4.000866e-02
2.235619e-09,1.564673e-11,-3.189665e+01,4.001948e-02
2.251310e-09,1.573431e-11,-3.189661e+01,4.003210e-02
2.267088e-09,1.582225e-11,-3.189658e+01,4.004732e-02
2.282954e-09,1.591056e-11,-3.189654e+01,4.006159e-02
2.298909e-09,1.599924e-11,-3.189651e+01,4.007454e-02
2.314953e-09,1.608828e-11,-3.189647e+01,4.008813e-02
2.331086e-09,1.617770e-11,-3.189644e+01,4.010199e-02
2.347308e-09,1.626748e-11,-3.189641e+01,4.011508e-02
2.363621e-09,1.635764e-11,-3.189638e+01,4.012745e-02
2.380024e-09,1.644817e-11,-3.189635e+01,4.014283e-02
2.396517e-09,1.653907e-11,-3.189631e+01,4.015711e-02
2.413102e-09,1.663035e-11,-3.189629e+01,4.017159e-02
2.429778e-09,1.672200e-11,-3.189626e+01,4.018373e-02
2.446546e-09,1.681403e-11,-3.189624e+01,4.019499e-02
2.463406e-09,1.690644e-11,-3.189621e+01,4.020319e-02
2.480359e-09,1.699922e-11,-3.189619e+01,4.021698e-02
2.497405e-09,1.709239e-11,-3.189617e+01,4.023430e-02
2.514544e-09,1.718593e-11,-3.189615e+01,4.025202e-02
2.531777e-09,1.727986e-11,-3.189615e+01,4.026424e-02
2.549104e-09,1.737417e-11,-3.189614e+01,4.027283e-02
2.566525e-09,1.746886e-11,-3.189614e+01,4.027937e-02
2.584042e-09,1.756394e-11,-3.189613e+01,4.028392e-02
2.601653e-09,1.765940e-11,-3.189613e+01,4.028941e-02
2.619361e-09,1.775525e-11,-3.189613e+01,4.029528e-02
2.637164e-09,1.785149e-11,-3.189612e+01,4.030109e-02
2.655064e-09,1.794812e-11,-3.189613e+01,4.030625e-02
2.673060e-09,1.804513e-11,-3.189613e+01,4.030995e-02
2.691154e-09,1.814254e-11,-3.189614e+01,4.031279e-02
2.709346e-09,1.824034e-11,-3.189615e+01,4.031268e-02
2.727635e-09,1.833853e-11,-3.189616e+01,4.031403e-02
2.746023e-09,1.843711e-11,-3.189618e+01,4.031665e-02
2.764509e-09,1.853610e-11,-3.189619e+01,4.031598e-02
2.783095e-09,1.863547e-11,-3.189622e+01,4.031231e-02
2.801780e-09,1.873524e-11,-3.189624e+01,4.030761e-02
2.820566e-09,1.883542e-11,-3.189626e+01,4.030284e-02
2.839451e-09,1.893599e-11,-3.189628e+01,4.030321e-02
2.858438e-09,1.903696e-11,-3.189630e+01,4.030499e-02
2.877525e-09,1.913833e-11,-3.189632e+01,4.030785e-02
2.896715e-09,1.924010e-11,-3.189633e+01,4.031182e-02
2.916006e-09,1.934228e-11,-3.189635e+01,4.031507e-02
2.935399e-09,1.944486e-11,-3.189637e+01,4.031681e-02
2.954896e-09,1.954785e-11,-3.189638e+01,4.031636e-02
2.974495e-09,1.965124e-11,-3.189640e+01,4.031560e-02
2.994198e-09,1.975504e-11,-3.189642e+01,4.031692e-02
3.014005e-09,1.985925e-11,-3.189644e+01,4.031818e-02
3.033917e-09,1.996387e-11,-3.189646e+01,4.031847e-02
3.053933e-09,2.006890e-11,-3.189648e+01,4.032044e-02
3.074055e-09,2.017434e-11,-3.189651e+01,4.031880e-02
3.094282e-09,2.028020e-11,-3.189653e+01,4.031516e-02
3.114615e-09,2.038647e-11,-3.189655e+01,4.031235e-02
3.135055e-09,2.049315e-11,-3.189656e+01,4.031160e-02
3.155602e-09,2.060025e-11,-3.189659e+01,4.031465e-02
3.176256e-09,2.070776e-11,-3.189661e+01,4.032064e-02
3.197017e-09,2.081570e-11,-3.189663e+01,4.032510e-02
3.217887e-09,2.092405e-11,-3.189665e+01,4.032844e-02
3.238866e-09,2.103283e-11,-3.189666e+01,4.033211e-02
3.259953e-09,2.114202e-11,-3.189666e+01,4.033908e-02
3.281150e-09,2.125164e-11,-3.189667e+01,4.034520e-02
3.302456e-09,2.136168e-11,-3.189668e+01,4.034926e-02
3.323873e-09,2.147214e-11,-3.189669e+01,4.035228e-02
3.345401e-09,2.158304e-11,-3.189671e+01,4.035041e-02
3.367040e-09,2.169435e-11,-3.189672e+01,4.034547e-02
3.388790e-09,2.180610e-11,-3.189674e+01,4.034143e-02
3.410652e-09,2.191827e-11,-3.189676e+01,4.033917e-02
3.432626e-09,2.203088e-11,-3.189677e+01,4.033804e-02
3.454714e-09,2.214391e-11,-3.189677e+01,4.033849e-02
3.476914e-09,2.225738e-11,-3.189678e+01,4.034153e-02
3.499229e-09,2.237128e-11,-3.189677e+01,4.034736e-02
3.521657e-09,2.248562e-11,-3.189677e+01,4.035597e-02
3.544200e-09,2.260039e-11,-3.189677e+01,4.036330e-02
3.566858e-09,2.271559e-11,-3.189676e+01,4.036992e-02
3.589631e-09,2.283124e-11,-3.189675e+01,4.037604e-02
3.612521e-09,2.294732e-11,-3.189674e+01,4.037953e-02
3.635526e-09,2.306384e-11,-3.189673e+01,4.038475e-02
3.658649e-09,2.318081e-11,-3.189672e+01,4.038897e-02
3.681888e-09,2.329821e-11,-3.189671e+01,4.039479e-02
3.705245e-09,2.341606e-11,-3.189669e+01,4.040125e-02
3.728720e-09,2.353435e-11,-3.189667e+01,4.040634e-02
3.752314e-09,2.365309e-11,-3.189665e+01,4.041325e-02
3.776027e-09,2.377227e-11,-3.189663e+01,4.041685e-02
3.799859e-09,2.389190e-11,-3.189661e+01,4.042109e-02
3.823811e-09,2.401198e-11,-3.189658e+01,4.042371e-02
3.847883e-09,2.413251e-11,-3.189656e+01,4.042887e-02
3.872076e-09,2.425349e-11,-3.189654e+01,4.043150e-02
3.896390e-09,2.437493e-11,-3.189653e+01,4.043732e-02
3.920826e-09,2.449681e-11,-3.189652e+01,4.043931e-02
3.945384e-09,2.461915e-11,-3.189651e+01,4.044068e-02
3.970064e-09,2.474194e-11,-3.189650e+01,4.044039e-02
3.994868e-09,2.486519e-11,-3.189649e+01,4.043919e-02
4.019795e-09,2.498890e-11,-3.189648e+01,4.044180e-02
4.044846e-09,2.511307e-11,-3.189648e+01,4.044536e-02
4.070021e-09,2.523769e-11,-3.189648e+01,4.044825e-02
4.095321e-09,2.536278e-11,-3.189648e+01,4.045431e-02
4.120747e-09,2.548833e-11,-3.189648e+01,4.046088e-02
4.146298e-09,2.561434e-11,-3.189648e+01,4.046941e-02
4.171976e-09,2.574082e-11,-3.189648e+01,4.047631e-02
4.197780e-09,2.586776e-11,-3.189649e+01,4.048116e-02
4.223711e-09,2.599517e-11,-3.189649e+01,4.048600e-02
4.249770e-09,2.612304e-11,-3.189650e+01,4.048712e-02
4.275957e-09,2.625138e-11,-3.189651e+01,4.048794e-02
4.302273e-09,2.638020e-11,-3.189653e+01,4.048618e-02
4.328718e-09,2.650948e-11,-3.189654e+01,4.048279e-02
4.355292e-09,2.663924e-11,-3.189655e+01,4.047925e-02
4.381997e-09,2.676946e-11,-3.189656e+01,4.047828e-02
4.408831e-09,2.690017e-11,-3.189657e+01,4.048008e-02
4.435797e-09,2.703135e-11,-3.189658e+01,4.048476e-02
4.462894e-09,2.716300e-11,-3.189659e+01,4.048771e-02
4.490123e-09,2.729513e-11,-3.189660e+01,4.049137e-02
4.517485e-09,2.742774e-11,-3.189660e+01,4.049579e-02
4.544979e-09,2.756084e-11,-3.189661e+01,4.049990e-02
4.572607e-09,2.769441e-11,-3.189661e+01,4.050526e-02
4.600368e-09,2.782846e-11,-3.189662e+01,4.051057e-02
4.628264e-09,2.796300e-11,-3.189663e+01,4.051823e-02
4.656294e-09,2.809802e-11,-3.189664e+01,4.052871e-02
4.684460e-09,2.823353e-11,-3.189665e+01,4.053764e-02
4.712761e-09,2.836952e-11,-3.189666e+01,4.054466e-02
4.741199e-09,2.850601e-11,-3.189667e+01,4.055521e-02
4.769773e-09,2.864298e-11,-3.189668e+01,4.056872e-02
4.798485e-09,2.878044e-11,-3.189669e+01,4.058088e-02
4.827335e-09,2.891839e-11,-3.189669e+01,4.059137e-02
4.856322e-09,2.905684e-11,-3.189670e+01,4.060385e-02
4.885448e-09,2.919578e-11,-3.189672e+01,4.061715e-02
4.914714e-09,2.933521e-11,-3.189673e+01,4.062869e-02
4.944119e-09,2.947514e-11,-3.189675e+01,4.063998e-02
4.973664e-09,2.961557e-11,-3.189676e+01,4.065010e-02
5.003350e-09,2.975650e-11,-3.189678e+01,4.065797e-02
5.033177e-09,2.989792e-11,-3.189680e+01,4.066576e-02
5.063146e-09,3.003985e-11,-3.189681e+01,4.067485e-02
5.093257e-09,3.018228e-11,-3.189681e+01,4.068547e-02
5.123511e-09,3.032521e-11,-3.189682e+01,4.069696e-02
5.153908e-09,3.046864e-11,-3.189683e+01,4.070704e-02
5.184448e-09,3.061258e-11,-3.189683e+01,4.071409e-02
5.215133e-09,3.075703e-11,-3.189684e+01,4.072228e-02
